legislator_id,text
129,Participating in roundtable at @Ohio_Valley w/ business owners to discuss their concerns about complying w/ Obamacare http://t.co/4saqIyylzM
129,I visited the Raleigh Regional Cancer Center in Beckley today to discuss how Obamacare will impact their practice. http://t.co/UpuSy3UBT7
129,.@CDCgov: Should pregnant women drink Kanawha Valley water? WV deserves answers; letter with @Sen_JoeManchin: http://t.co/fWysWtFhSb
129,I spoke on the House floor today about the upcoming congressional hearing in Charleston on the water emergency. http://t.co/5MN1yNZ3lu
129,This fiscally responsible omnibus funds many programs important to West Virginians, including Head Start, highways and energy research.
129,I look forward to hearing from witnesses how this event was able to occur &amp; what we can do to prevent a similar spill from happening again.
129,I’m pleased that @Transport Chairman Shuster has agreed to hold hearing, and a date &amp; witness list will be released in the coming weeks.
129,As a member of @Transport Committee, I have asked Chairman Bill Shuster to hold field hearing in Charleston on chemical spill &amp; response.
129,RT @KanawhaCoAlerts: After flushing your system if you have sediment in the water or blue/green coloration, please call the water company a…
129,RT @WVMetroNews: Boy Scout Troop 59 helping out with water distribution at Sissonville VFD. http://t.co/x5EgxiF4br
129,RT @ricklordWCHS: Remember: low pressure while flushing is normal with all faucets on and so many of your neighbors doing the same thing.
130,Great bunch of kids RT @adam_stephens: Our 5th graders are enjoying an awesome town hall meeting with @CongCulberson http://t.co/ysH38HnTuc
130,The town hall meeting tonight is still on for 6:00. Please be safe on the roads with this weather. Map here: http://t.co/GzdaWMjVmN
130,REMINDER: I'm having a town hall meeting tomorrow night at the School at St. George Place at 6 pm. Map: http://t.co/oFc0mkoDzn
130,I had a great time talking to the folks at ConocoPhillips this afternoon--thanks for having me! http://t.co/84j3FoFoSy
130,41 years after Roe v. Wade, it's inspiring to see so many marching in the winter weather to support life today. #MarchForLife
130,On Thursday, I'm having a town hall meeting at the School at St. George Place at 6 pm. Hope you can make it! Map: http://t.co/oFc0mkoDzn
130,I'm having a town hall meeting on Thursday the 23rd at the School at St. George Place. 5430 Hidalgo in Houston, 6 pm. http://t.co/oFc0mkoDzn
130,JUST ANNOUNCED: Town hall meeting Thursday the 23rd at the School at St. George Place. 5430 Hidalgo in Houston, 6 pm. http://t.co/oFc0mkoDzn
130,@teammarshall48 Thanks, my thoughts are with your family. If it's a medicaid issue, your state rep may help too:  http://t.co/pNF5eB5Y93
130,Who supports Keystone XL? Republicans, Democrats, businesses, labor unions...seems like everyone but Harry Reid. http://t.co/tCLKXcyDwL
130,Proud to support HR 3811 to ensure that families know that their sensitive medical and financial records are safe http://t.co/NE9ZzH1Mgb
132,Today I announced my resignation from Congress.  It has been an honor serving.  Read more: http://t.co/aLhOlrSD
132,My thoughts and prayers go out to the families and victims of last night's senseless tragedy in Aurora, CO.
132,RT @SocWorkCaucus: Caucus Members Cardoza (CA18) &amp; Fudge (OH11) are fighting to preserve SNAP funding. #FarmBill http://t.co/Vpxp6lRN
132,Intro'd 2nd amendment to #FarmBill: establish new UnderSecretary at USDA to promote ag trade policy, trade negotiations and trade programs
132,Intro'ed my 1st Farm Bill amdt during markup to stabilize feed prices based on regional challenges.  CA dairies have been hit hard #FarmBill
132,RT @mark_yudof: http://t.co/b2B1Qyqm Congrats to @ucmerced Violence Prevention Program honored today by Congress' Victims Rights Caucus. ...
132,UC Merced's Violence Prevention Program awarded the Allied Profession Award tomorrow by the Con. Victims Rights Caucus http://t.co/r1GZaGjt
132,$471k awarded to support Central Valley homeless veterans in Merced SJ and Stanislaus Counties through HUD-VASH program http://t.co/KKd7UjCc
132,Congressional Art Comp guidelines announced, looking forward to showcasing one of the Valley's fantastic young artists! http://t.co/wsGdubom
132,$223,000 awarded to finish Orestimba Creek feasibility study in Stanislaus County.  Read more: http://t.co/kxXLr029
132,I applaud CA AG Harris for her work to secure $18 billion for the state in multistate negotiations to aid homeowners  http://t.co/x3jrXT4Q
133,I saw firsthand how @fwintl secures the global supply chain &amp; provides tech to law for use in drug trafficking cases http://t.co/24Qa58tiIA
133,#throwbackthursday #tbt http://t.co/ax2de87rGF
133,Thank you to Barry Conlon and Ronnie Morrison for visiting with me on yesterday's FreightWatch… http://t.co/AttakCyjHr
133,Contrary to Obama's claims - #Obamacare has downgraded our country's health care instead of improving it http://t.co/l6a7IHOJwl
133,1 in 5 American households were on food stamps in 2013. The Senate must take action &amp; pass bills to create jobs  http://t.co/ouJ7lOQ7Kx
133,America needs a qualified president rather than a likable guy. http://t.co/uLKR0VRCTW
133,Team Carter members touring a new West Fort Hood Grey Eagle hanger on Fort Hood today. It's a… http://t.co/AYjnK7n9Yk
133,Today I'm visiting FreightWatch International to review the security and logistics technologies… http://t.co/p0aUCh09E6
133,Members of Team Carter are on Fort Hood today being briefed on several topics, including facilities,… http://t.co/NH9mhtSxtg
133,Today is sadly the 41st anniv of #RoevWade. As a member of the #ProLife Caucus I will continue to fight for the 50+ M lives lost #whywemarch
133,Didn't get a chance to listen to my interview on KOKE FM yesterday? Take a moment and listen to it now! http://t.co/Fb2qFKo2W6
135,RT @SanJacNorthEMT: Awesome! Senator @JohnCornyn is at @sanjaccollege checking out our programs!
135,Leaning Right in Hollywood, Under a[n IRS] Lens http://t.co/DPsQASK6qG
135,RT @SanJacCollege: Waiting for Sen. @JohnCornyn to arrive at San Jac to talk about high demand and high paying jobs and our... http://t.co/…
135,I posted 10 photos on Facebook in the album "Wichita Falls Chamber Luncheon" http://t.co/rXCnhpa5Ar
135,Obama to release '15 budget March 4 via @POLITICO for iPad http://t.co/PUAC0kZ542
135,RT @DMNPolitics: Just as @JohnCornyn faults EPA, Europe said to weigh costs of climate change policies http://t.co/uvccLxRWUz via @Lindenbe…
135,RT @CamryOfJustice: @judgejeffbrown &amp; I are at Friendswood Republican Women's Club w/ @TXRandy14 and @JohnCornyn. Parking lot's full, so mu…
135,RT @SJCWatercooler: Sen. @JohnCornyn will be visiting SJC today to highlight our successful #workforce training programs.  We'll be tweetin…
135,The Hill: Insurers downgraded on ObamaCare fears http://t.co/LkcZ4hmjki
135,Europe, Facing Economic Pain, May Ease Climate Rules http://t.co/DbXX2IpeTi
135,Had the opportunity to speak with members of the American Shale &amp; Manufacturing Partnership about creating jobs... http://t.co/X3vjZpeFaY
139,Hillary's last day as Sec. of State. It was an honor 2 serve on HCFA during her tenure. Join me &amp; Debra: wish her well! http://t.co/c6bBvuLY
139,Today, the lease was signed for Jefferson Barracks POW-MIA Museum. Congrats to the Museum Advisory Cmte. I look forward to its completion!
139,RT @FosterAdopt: Brown's get @CCAInstitute Angel Award tonight from @RepCarnahan, watch their @FosterAdopt story @kmoxnews http://t.co/7 ...
139,RT @PACELLP: Congressman @RepCarnahan talks about efficiency during #IFMA's 7th annual Public Policy Day in Washington, DC @IFMA http:// ...
139,RT @annapolitx: Thanks @repcarnahan for attending the @NMSSdc Ambassador's Ball tonight and giving me a shout out! #MSActivist    http:/ ...
139,RT @Sierra_Club: Thank you @nikiinthehouse @RepCarnahan for speaking out in the House today in support of the #Wind Production Tax Credit.
139,RT @TSonenshine: We can foster global cooperation 4 disease, food, energy &amp; conserve solut. @RepCarnahan's approach 2 science #diplo ...
139,RT @SciDip: .@RepCarnahan  on improving the coordination of international science efforts across federal agencies http://t.co/wSDDmet5
139,Happy 77th anniversary to #SocialSecurity!
139,RT @AAASmember: “International challenges are just that: global in their scope and in their solutions” said @RepCarnahan in @scidip http ...
139,RT @SciDip: “International challenges are just that: global in their scope and in their solutions.”  @RepCarnahan  http://t.co/wSDDmet5
140,There are many ways to honor #MLK, but one way is to honestly reckon with the work we have left to do. http://t.co/XnphWpZrS4
140,I joined with @FSCDems to request hearings on poverty: http://t.co/4FYA7dKalX
140,50 years ago today... http://t.co/vG9o0QcSm2
140,Thank you all for your good wishes, thoughts, and prayers as I recuperate. I hope to be back in action soon.
140,As you may have heard, I had surgery earlier today for an old knee injury.
140,Tune into @PoliticsNation on @msnbc. Let me know your thoughts and reactions!
140,RT @PoliticsNation: Koch Bros, '14 Agenda &amp; more w/ @joanwalsh, @repcleaver, @thelisagraves, @JamalSimmons, @krystalball, @ryangrim, @femin…
140,I look forward to plunging into 2014 – together – with high hopes, hard work, and a renewed commitment to civility. Happy New Year to you.
140,Holidays and Hope http://t.co/LpOlCA8bCR
140,This is palliative care in action &gt;&gt;&gt; Doctor Helps Iowa Couple Face Illness On Their Own Terms http://t.co/Z7kqWFD9fL
140,The reasons for health care overhaul are the same and benefits already accruing. Read more:  http://t.co/3laDU4cQoU
141,#TarletonTexans are fourth in the nation.
http://t.co/sXUOTcdjll
141,#marchforlife Nellie Gray, the founder of the March for Life, was a corporal from Big Spring, Texas.
http://t.co/ctNBZI5fSE
141,#marchforlife  I have fought &amp; will continue to fight to defend the sanctity of human life. This is a fight for what is fundamentally right.
141,#jobs Sen. Democrats and the President are more focused than unemployment than employment.

 http://t.co/ARa4c2Avsf
141,Angelo State senior Kenny Williams dunking yesterday in a 67-65 win over my alma mater Texas A&amp;M-Commerce.
http://t.co/zhv7RDd5Sm
141,#ObamacareStructurallyUnsound
The 2 million number does not mean much if many of those people are not paying.
http://t.co/ixueoAfPtf
141,#BottledUpInSenate
http://t.co/5X0yQAegej
141,#Goodfellow Military officers from around the world began several months of training at Goodfellow AFB in San Angelo. http://t.co/1rnhsWD1sG
141,Today the House passed H.R. 3811: would require HHS to notify folks if their personal info has been stolen from the #Obamacare Website.
141,#Obamacare is structurally unsound. CBO based its estimate on the assumption that 7 million people would enroll.
http://t.co/6O9YeH3kQN
141,#Obamacare The Obama Administration cannot seem to get its story straight:
http://t.co/jpxH50jcl8
142,RT @RioGGuardian: Listen to @RepCuellar discuss the possibility of a high speed passenger rail service from San Antonio to Monterrey. KMBH …
142,Great clip on Why I’m Republican and Love Obamacare http://t.co/OTZtf9hYoV via @YahooFinance
142,RT @SBAgov: Here's a list of organizations that provide free #business mentors: http://t.co/TjQNEo5K2e #GWQ6 #grpngoals
142,RT @EPN: Hoy se cumple un año de la Cruzada @SinHambreMx, una de las iniciativas con mayor contenido social del @GobRep: http://t.co/Mr78Io…
142,Great to speak to students today at #Laredo Community College on the importance of #education http://t.co/fbe5XkY5BU
142,Talking now with Jay St John and Sergio Mora on 99.3 about high speed rail #Laredo http://t.co/5M8SnHrkNx
142,RT @teclogar: McAllen Mayor Jim Darling talks Improving Anzalduas bridge. Thanks @RepCuellar #mcallen #rgv #border http://t.co/MEZySmFgQy
142,RT @StarrInd: . @StarrInd Chair, Pres of  StarrCamargo Bridge &amp;SoTx Asset Consortium Sam Vale @ press conf @JohnCornyn @RepCuellar http://t…
142,Great to welcome @DHSgov Secretary Johnson to the #Valley today on his first trip to southwest border
142,Join me tomorrow at 10am at San Isidro ISD for another #ACA workshop with @EnrollAmerica and @AARP #EnrollStarr #GetCovered
142,RT @StarrInd: Join @RepCuellar Tues. for this announcement that will change international commerce &amp; the way our ports do business: http://…
143,Highlighting the #VolckerRule's inconsistent regulation of proprietary trading at yesterday's @FinancialCmte hearing: http://t.co/Z743eaVZIF
143,I'm up next to ask questions at Joint Economic hearing. Watch live: http://t.co/1YzoMQAK5U
143,Questioning Obama Adm's failed fiscal policies at Joint Economic hearing on income inequality &amp; jobs: http://t.co/emUVtvIU3e @JECRepublicans
143,If effects of the #VolckerRule are supposedly benign, why are govt entities spared from its impact? @FinancialCmte http://t.co/VDKY3nBku6
143,Preparing to question witnesses at @FinancialCmte hearing on #Volcker Rule's impact on job creation. Live feed here: http://t.co/uHtdJ2CmUs
143,#DoddFrank's endless amount of complex and confusing red tape is directly impeding economic growth and hurting job creation. @FinancialCmte
143,Questioning #QE's effect on value of foreign currencies at last week's @FinancialCmte MPT subcommittee hearing: http://t.co/AmP64o5RBh
143,My line of questioning on neg impact of #QE on int'l markets at last week's @FinancialCmte subcommittee hearing: http://t.co/sXluI3yv6M
143,Video of my opening statement at last week's @FinancialCmte subcommittee hearing on global effects of #QE: http://t.co/7W6HaLXc7D
143,The @FinancialCmte will hold a hearing at 10AM on the impact of the #Volcker rule on job creators. Memo &amp; live feed: http://t.co/ia21hswaQL
143,RT @hughhewitt: Don't miss my debate with @RepPaulRyan at 6:21 PM
146,See my statement here on potential improvements to our cybersecurity. http://t.co/m9IpxF5C54
146,It has become clear that we need to have a comprehensive policy on cybersecurity that protect our personal information. #Target
146,RT @JamaicaGleaner: Awards to be presented include Gleaner Honour Awards in Public Service; Voluntary Service and Entertainment. #glHonourA…
146,Cuts to #SNAP would only hurt our economy and our communities.
146,We we talk about #SNAP, we are talking about millions of children, senior citizens, and persons with disabilities.
146,Food Banks Anticipate Impact of Cuts to Food Stamps http://t.co/u3BATD6boA These cuts in #SNAP are unconscionable.
146,RT @BilldeBlasio: As clean up continues, use caution and look out for each other. The snow may have stopped but it's extremely cold. http:/…
146,@lsarsour Thank you for sharing this picture! I was honored to have an opportunity to attend.
146,RT @lsarsour: .@YvetteClarke sitting front row at event w/ police reform activists in #NYC. Always w/ the people. #changetheNYPD http://t.c…
146,RT @PPNYCAction: #Reproductivefreedom = addressing #poverty, #racism, #discrimination vs #immigrants - Joan Malin, PPNYC CEO http://t.co/yO…
146,@RepKClark Greetings, Congresswoman Clark!
147,Good recommendations to improve #elections &amp; #ProtectTheVote @ http://t.co/nCJQnI9SG3 Pres. #Obama should do all he can to implement them.
147,Joining #Veterans at #umemphis  at opening of new veterans resource center #Memphis .Appreciate all that vets do and sacrifices
147,Guest column: Sentencing reform needs broader view http://t.co/WtdoTuKT3Z Commutations needed by #Obama #Potus 4 justice!urgency of now!!
147,RT @Tennessean: Obama: Pot no more dangerous than alcohol http://t.co/8xEk6wEM5A
147,RT @Rick_Maynard: Looking for a way to commemorate #MLK? Join @RepCohen for #ACA training 10-noon at New Olivet w/ @kwhalum http://t.co/J8v…
147,Lottery should fully fund scholarships http://t.co/6cJwGbjePl via @Tennessean My 20 yr state legislative odyssey for over 2.8 billion$ educ.
147,Pls RT! Join me in commemorating #MLKDay of Service@ my #ACA training session tmrw—learn to hlp enroll frnds+fam http://t.co/ekCaaKKN8M
147,Tmrw is 10th anniv. of lottery to fund #TN #education #HOPE scholarships. $2.8bil for #students. 20yr effort http://t.co/Q4OeQHRSwL #Memphis
147,Read this week's newsletter about #bipartisan #budget &amp; #MLKDay: http://t.co/0kJdfR9qMJ Sign up here: http://t.co/a7e2vuGiGD
147,Pls RT! Join me in commemorating #MLKDay of Service @ my #ACA training session—learn how to help enroll friends+fam http://t.co/ekCaaKKN8M
147,RT @atima_omara: Speaking at a press conference w/ @RepCohen and Memphis Mayor Wharton calling for increase in the minimum wage. #YDAMemphi…
148,Keeping the Post Office in historic downtown Norwich location will bolster redevelopment efforts in the coming years: http://t.co/xwSD6qiJKU
148,Great news for downtown Norwich – the Post Office is staying: http://t.co/kyp04QYz9z
148,RT @ShervinEtemad: @RepJoeCourtney speaking at UConn on the legacy of Dr. Martin Luther King. http://t.co/TJCrxHNPCx
148,Spent morning at Shiloh Baptist Church with Bishop Watts, honored to give remarks on 50th anniversary of March on Washington.
148,"The arc of the moral universe is long, but it bends toward justice." Today we honor Dr. King's leadership for social + economic justice.
148,Spending bill provides 22% increase in funding for VA Class subs, even in reduced budget levels  http://t.co/ZnHkOM9b9A
148,Spending bill provides 22% increase in funding for VA Class subs, while many defense programs were cut. http://t.co/ZnHkOM9b9A @RCDefense
148,CT's delegation voted yesterday to pass a 2014 funding bill. A major victory for CT's defense industry &amp; economy.  http://t.co/LJtOmY6S4i
148,Spending bill passed in House fully funds VA Class submarines, reflecting great work at Electric Boat. http://t.co/gwz8kvQfvk
148,Omnibus passed today in House includes big win for CT: additional funding for the Virginia Class Submarine Program: http://t.co/YkZsMj365p
148,2014 Omnibus includes full funding for submarine procurement &amp; development priorities. Big victory for CT’s economy.
149,Visiting the GPCFB- In this time of economic recovery, there is an urgent need for food assistance. http://t.co/TbNAGNnJ6I
149,RT @TimesHeraldPA: US Senator Bob Casey calls for higher minimum wage - http://t.co/2Oc14SnCAS
149,.@LizFinnegan620 I’d like to help, please DM me your number or email and my office will be in touch.
149,#Assad not only bombs the people of #Syria, now evidence of systematic torture and killing has emerged. US needs clear goals for #GenevaII.
149,Stay safe during winter weather with these tips from the @RedCross - http://t.co/zNt6illi6n
149,I also participated in the National Bell Ringing Ceremony in honor of #MLK. (@ Liberty Bell Center w/ 2 others) http://t.co/EGUPVWYsM0
149,This morning I participated in a service event at Girard College in celebration of #MLK today. (@ Girard College) http://t.co/BM9SO2bIw6
149,Voter ID is crumbling under the weight of its own faulty premises and misguided reasoning.
149,Implementing Voter ID would prevent tens of thousands from exercising their right to vote, including elderly Pennsylvanians.
149,Today’s Voter ID ruling is a victory for the fundamental voting right of every Pennsylvanian.
149,Congratulations to Seneca Valley Senior high graduate, Michelle DeGrothy. Two time Jeopardy champion! http://t.co/vcxki4ZZ6j
150,Corker statement in honor of Dr. Martin Luther King, Jr.: http://t.co/kS2NxgzDsB #MLKDay
150,.@SenatorMenendez, Corker, @SenatorCardin &amp; @SenJohnMcCain Seek additions to #Magnitsky list http://t.co/DMxtnEua0C
150,Corker statement on President Obama’s speech about #NSA surveillance programs http://t.co/0mIzVCowbz
150,#TBT: Sen. Corker wishes former @Vol_Football and current @Broncos QB Peyton Manning good luck this weekend. #NEvsDEN http://t.co/eyMXugET2a
150,Corker votes against $1.012 trillion spending bill: http://t.co/sKBt13n3Lf
150,#Russia-#Iran oil-for-goods deal poses major test for Obama administration to enforce sanctions after flawed interim #nuclear deal. –BC
150,Corker: U.S. leadership at the right moment in #Ukraine could have been decisive: http://t.co/r0JImIqWwU
150,Corker statement on committee passage of two-year extension of South Korea civil #nuclear agreement: http://t.co/WjKEIz3Sws
150,Corker met w/Canadian FM @HonJohnBaird &amp; Amb. Doer abt issues important to US-Canada relations, including #Keyston http://t.co/wpfwk7iwXb
150,#KeystoneXL will create jobs, expand access to North American energy and strengthen ties with Canada, our largest trading partner. -BC
150,To learn more about Tennessee Tuesday, a constituent breakfast Senator Corker hosts with @SenAlexander, visit: http://t.co/cEbwwfx5Vk.
151,Honored to be at the annual CAGI luncheon and introduce @Mark_Shriver. http://t.co/WV9YeLNyI5
151,RT @CherrishPryor: @Andre4Congress @RepAndreCarson gives dynamic remarks at the Indiana Christian Leadership Conference's King event. http:…
151,As we honor the life of #MLK today, let us recommit ourselves to serving our communities &amp; speaking out against the injustices of our time.
151,This week's Carson Courier--A Legacy of Service http://t.co/IZkZ4d1QzU
151,RT @karenaboutgary: @RepAndreCarson A wonderful honor to the Carson family and the citizens of Indiana. Rep. Julia Carson was an inspiratio…
151,Honored to be at the Statehouse today to unveil a bust of my grandmother, Julia Carson. http://t.co/hf9Zxwhi1j
151,RT @GovPenceIN: Honored to welcome @RepAndreCarson  &amp; Martin Luther King Jr. Day award recipients to the Governor's office. http://t.co/Ltr…
151,Today I voted for a budget bill that prevented a gov't shutdown &amp; will provide relief to Hoosiers previously affected by sequestration cuts
151,Are you interested in interning in a Congressional Office?  Go to http://t.co/EnsLtZX4xT to learn more.
151,I was proud to nominate these young men &amp; women to be considered for acceptance to our nation’s military academies http://t.co/OJTH3wvjOF
151,RT @NUVO_net: Rep. Jacobs' Random Acts of Kindness | Current Events |  http://t.co/T14kXvxdhm
155,President Obama to release his budget a month late.  Totally unhelpful.  http://t.co/esr2IDMBDa
155,Awesome! Utah man sets a world record biking to the South Pole - http://t.co/qKF8mSOj56
155,RT @BuzzFeedAndrew: In DC the horror http://t.co/a7plUHh1bO
155,Looking forward to joining @SimonRadio1776 at 5:10pm today, Iowa time
155,The Haws tradition continues. http://t.co/Rl449WrBWy
155,@kingsheri @DarrellIssa Totally bogus. I have always opposed amnesty. Still do.
155,@gail_cbon @ForOurSon Hearing is still going to happen. Most likely in Feb
155,@SimonRadio1776 OK. What time?
155,DC Fed Gov shut down by snow.  What a bunch of wimps
155,The Video Didn't Do It #Benghazi http://t.co/DCE6b45GUU
155,@Kathy_Amidon Because I work on @Benghazi everyday without having to wait for a committee where I may not be "selected".
156,The @NavalAcademy is accepting applications for their summer programs for high school students more info here http://t.co/OsV5oSBV40
156,Today we remember Dr. Martin Luther King Jr.'s leadership, legacy, and message of equality for all Americans #MLK #MLKDay
156,Congratulations to the @Broncos on being AFC Champs and advancing to the Super Bowl! #UnitedInOrange
156,Watch @HASCRepublicans subcommittee hearing on new #military recruiting policies like my bill #HR435 https://t.co/19j2Swklel
156,Earlier this week I met with my Asian Advisory Council to discuss issues important to #AAPI community in #Colorado http://t.co/M5z5ZbQtM6
156,This morning I chaired hearing on @DeptVetAffairs surgical implant program our #veterans deserve access to highest quality #healthcare
156,Philip Rivers needs more than a bolo tie @Broncos going to pull plug on @Chargers #GoBroncos #UnitedInOrange #SDvsDEN http://t.co/T7tsg2zTzT
156,I have just introduced bill to stop #cronyism in #Obamacare and end government #bailouts of corporate failures https://t.co/CpJnTQiRQA
156,I support a fully transparent discussion on #TPP &amp; want to hear from my constituents as I evaluate this #trade deal https://t.co/lkNTLUEGNN
156,Today marks the 179th anniversary of Pres. Andrew Jackson paying off the national #debt http://t.co/cb5yTwk0yP
156,I hope you &amp; your family have had a relaxing and joyous holiday season, and you will have a happy, healthy, and prosperous 2014!
157,A day of shame for our Commonwealth. Greed is the radix malorum: the root of all evil. http://t.co/bcvDjGKXwd
157,Joining my friend @MarkWarner in Reston to celebrate #MLKDay. The march towards equality still goes on.
157,With PWC @DeltaNational at their MLK Oratorical Contest. Incredible students speaking on the theme "There is Still a Dream to Believe In"
157,Cloud can bring efficiency to govt &amp; save money. Happy to announce formation of Cloud Computing Caucus at @MeriTalk #ccxbrainstorm
157,Looking forward to talking about #cloud opportunities in fed govt at @MeriTalk this morning
157,.@Jim_Moran's retirement tough personally but his service made NOVA better. His passion and friendship will be missed http://t.co/bXVQcTCkr7
157,@JoJobeth328 Give us a call at 703-256-3071. -- staff
157,Tysons is one of the single most important parts of our regional community, representing 25% of our regional economic activity.
157,Joined @bisnow discussion on the future of Tysons. Tysons Plan is model for how public investment &amp; private sector can transform a community
157,I join with my Korean-American friends &amp; constituents in celebrating Korean American Day &amp; recognizing your many contributions to our nation
157,RT @LCVoters: And thanks to @RepJaredPolis &amp; @GerryConnolly for also speaking against #HR2279 which puts polluter interests before communit…
159,It’s been 41 years since #RoevWade secured a woman’s right to make decisions about her own body &amp; health. #WeNeedRoe #Roe41 @NARAL @PPact
159,RT @RedCross: Follow @RedCrossLA for updates regarding the #ColbyFire in #CA
159,RT @Glendora_PD: #colbyfire For updates from LA County Fire, please follow @LACo_FD and @LACoFDPIO on twitter.
159,RT @scrsla: If you're a person with a disability in need of assistance from the #ColbyFire, call us! (562)862-6531 Please RT @JacobNBCLA Th…
159,Keeping our firefighters in my thoughts right now #ColbyFire
159,For info on the ongoing fire near Glendora, please follow @AzusaPOA and #ColbyFire
159,Mandatory evacuations north of Sierra Madre, east of Azusa. Stay safe, go now. #ColbyFire
159,Great article from @LEBassett on our fight against the GOP's assault on women's rights. #StopHR7 #WhereAreTheWomen http://t.co/BQlTbBPo4m
159,• As millions of Americans are still struggling to find work, it’s unacceptable that House GOP refuse to allow a vote to #RenewUI
159,RT @PPact: "I'm extremely disappointed that the first bill we'll mark up this year...is one that attacks women's rights." Us too, @RepJudyC…
159,RT @amhoop: @RepJudyChu and @nwlc supporters want to know: #WhereAreTheWomen? #stopHR7 http://t.co/d9hgHuG8S8
162,Tomorrow's job fair in Dover is still on! Click here for more info, and share with friends looking for work: http://t.co/CTTcg9rvDJ #netde
162,RT @EndHungerDE: Thank you @JohnCarneyDE and staff for visiting @FoodBankofDE today! #MLKDayofService
162,RT @FoodBankofDE: @JohnCarneyDE has been tasked with the job of vegetable sorter! #MLKDayofService http://t.co/j7QB8GrnGx
162,Today we celebrate Dr. King's legacy. Click here view my Martin Luther King, Jr. Day message: http://t.co/F3PNSpLXdx #netde
162,Part 1 of my discussion with @ContentDelaware on education and strengthening the economy. http://t.co/81QN8EXjhV #netde
162,Wed's vote to fund the gov't was a step in the right direction, but we have more work to do to reach a long-term, balanced fiscal plan.
162,RT @WDDE911: Rep. @JohnCarneyDE introduces new legislation to keep track of #NSA - http://t.co/0MMmhNDTV3 #Delaware #NetDE
162,Please click here to read about 3 bills I introduced today to rein in NSA surveillance tactics: http://t.co/2yKOIPcZa3 #netde
162,RT @RepJimRenacci: BREAKING: @JohnCarneyDE and I introduced a bipartisan bill that would encourage job creation - read more here: http://t.…
162,Please take a moment to read my op-ed in yesterday’s News Journal about strengthening Social Security: http://t.co/jhbct1p4M1 #netde
162,Congrats to DE's District 3 Team from Sussex County on winning the 2013 Big League Softball World Series! #netde http://t.co/ZBg8QtiJzm
164,http://t.co/hOsTckkBNY permits me to get an uncomplicated $750 day-to-day within barely a handful of minutes.
166,Today is the 25th anniversary of the inauguration of @GeorgeHWBush. I worked on the Secret Service detail for his '88 election campaign #tbt
166,MT“@ArkansasState: Want to give the national champions a pat on the back? Red WOLF Center today at 4 p.m. http://t.co/BUmZCaMwtU” Congrats!
166,@GaryWStephenson @TomCottonAR @ClemmerCongress @RepCollinsSmith @David_J_Sanders @DuncanBaird Thank you, Gary
166,RT @GaryWStephenson: Common sense values needed in Govt: @TomCottonAR @ClemmerCongress @RepCollinsSmith @David_J_Sanders @DuncanBaird @RepR…
166,@GOPLeader Thank you! Thank you for your comments today at the @March_for_Life event. #marchforlife
166,@danielshults Thank you, Daniel!
166,@Dustin_McDaniel Thank you, Dustin!
166,@chucklwelch @ArkansasState Thank you, Chuck!  Looking forward to great things!
166,@WestermanAR Thank you, Bruce!
166,@JohnBoozman Thank you, Senator!
166,RT @dholmes1956: @RepRickCrawford Glad to have you as a follower Rick. Hope all is well.
167,Carper, Coons, Carney host job fair for more than 1,000 jobseekers http://t.co/dbVbxcCJyz #netDE
167,Sen. Coons applauds new partnership between Bank of America, U2, and (RED) to stop the spread of HIV/AIDS http://t.co/oylDfLKgUx #netDE
167,"A turtle only moves forward when it sticks its neck out" Sen. Coons visits new owners of @thegreeneturtle. http://t.co/eM9nmgsktD
167,Line at the delegation-hosted Kent Co. job fair. More than 30 companies looking to hire. #here 10-2p. #netde http://t.co/YHaFFQsfLS
167,The Delegation's first job fair of the year starts at 10am at DelTech in Dover! Check out list of employers: http://t.co/fodgcgGo08
167,President’s elections commission includes recommendations addressed by Sen. Coons’ election reform bill http://t.co/aA16QijL0g #netDE
167,@WPM2ND Senator Coons gave the invocation and departed early for another MLK event. He wasn't there for the speech.
167,Sen. Coons recalling the legacy of service and faith of Dr. King at the Alpha Phi Omega 31st Annual Prayer Breakfast http://t.co/1mFPmI1bwY
167,@noonan51 Senator Coons agrees with you and is not pushing for a vote now. He wants to give the deal the best chance to succeed.
167,@noonan51 Hey Mike, have you seen the Senator's full statement on it? http://t.co/BlM3fS8CYt
167,Sen. Coons &amp; @CEBofDE president Riccardo Stoeckicht pause for a moment in the future 7,000sq ft. library of the CEB http://t.co/hIXlAjoiXO
171,Gordon Lafer (UO Professor and political economist): Under #TPP, "Buy American" laws could become illegal
171,Gordon Lafer (UO Professor &amp; political economist): #TPP is single most important thing in front of Congress yet so few people know about it
171,Debra Higbee-Sudyka (Sierra Club): The public has been shut out of the #TPP process; gives super rights to corporations
171,Tom Chamberlain (AFL-CIO): #TPP is a lose-lose; for workers and consumers
171,It's a packed house for #TPP forum in Eugene. We will tweet key statements from our panel of experts ~ Staff http://t.co/v741SwT4B9
171,RT @SEIULocal503: Eugeniuses! Join @RepPeterDeFazio at public forum tonight and speak up for fair trade! 6-7:30, EMU Fir Room, UO http://t.…
171,RT @bartbolger: Great Corvallis town hall on #TPP with @RepPeterDeFazio. Check out http://t.co/x0p8g66NFW for some scary details. Stop fast…
171,Arthur Stamoulis (Citizens Trade Campaign): Environmental protections under #TPP even weaker than during Bush Administration
